"","Id","SalePrice"
"750",2210,92057.2450217051
"751",2211,94649.3398823407
"752",2212,157844.458137708
"753",2213,203478.262766674
"754",2214,287733.98707702
"755",2215,152656.622470677
"756",2216,165046.010924108
"757",2217,213033.757132112
"758",2218,149451.565256191
"759",2219,165414.258344539
"760",2220,304802.992021961
"761",2221,127500.000000053
"762",2222,102495.266258051
"763",2223,230783.471068894
"764",2224,314128.014388671
"765",2225,250649.565867772
"766",2226,263033.577563338
"767",2227,183947.343818426
"768",2228,164935.535558784
"769",2229,242827.917655564
"770",2230,488405.02636244
"771",2231,142125.319404764
"772",2232,106144.852863271
"773",2233,127352.552286682
"774",2234,119229.997645182
"775",2235,314482.200743987
"776",2236,147243.890593594
"777",2237,242514.884393494
"778",2238,124075.097434896
"779",2239,130385.022691123
"780",2240,135451.280954826
"781",2241,168211.457460998
"782",2242,178549.189167074
"783",2243,193264.443093434
"784",2244,168206.944918543
"785",2245,126230.102315355
"786",2246,169275.728003293
"787",2247,116076.516037767
"788",2248,236888.386735319
"789",2249,112963.200457562
"790",2250,209469.471195353
"791",2251,169259.421798072
"792",2252,149945.453139934
"793",2253,255131.080606546
"794",2254,217262.363978724
"795",2255,191146.17052893
"796",2256,161190.30174973
"797",2257,143808.253684958
"798",2258,106639.296837793
"799",2259,484074.167508764
"800",2260,162346.845975476
"801",2261,214957.717668846
"802",2262,118974.248484396
"803",2263,183033.132182876
"804",2264,502361.109064636
"805",2265,106826.409542186
"806",2266,204118.803086767
"807",2267,134589.813172999
"808",2268,203916.594479731
"809",2269,133266.985961287
"810",2270,146810.011238395
"811",2271,180999.999999727
"812",2272,189233.15256639
"813",2273,64178.0358189536
"814",2274,159513.047401136
"815",2275,119181.669923008
"816",2276,223601.146517723
"817",2277,137096.307711448
"818",2278,265063.502256955
"819",2279,166433.142693187
"820",2280,227827.341335614
"821",2281,189748.110066075
"822",2282,92999.9999999257
"823",2283,198254.231625575
"824",2284,142176.243488553
"825",2285,242363.216794929
"826",2286,209242.533692906
"827",2287,103736.788369097
"828",2288,220369.101713974
"829",2289,197970.552776142
"830",2290,148137.572887962
"831",2291,161703.486149547
"832",2292,153024.180844038
"833",2293,245713.49900157
"834",2294,151863.429983778
"835",2295,138754.435521373
"836",2296,126427.118761094
"837",2297,131571.770549282
"838",2298,96641.2906655928
"839",2299,149885.637418719
"840",2300,125567.915192666
"841",2301,134143.918225638
"842",2302,146928.929994901
"843",2303,158651.831120893
"844",2304,117712.995752795
"845",2305,126551.898002537
"846",2306,173659.173756768
"847",2307,196901.732760999
"848",2308,137527.499642951
"849",2309,198079.534009905
"850",2310,188023.271081198
"851",2311,138524.162319906
"852",2312,187896.450764085
"853",2313,179689.577486223
"854",2314,184408.820665745
"855",2315,161807.258339833
"856",2316,139803.186127109
"857",2317,150163.980289707
"858",2318,153551.126721551
"859",2319,145054.293514032
"860",2320,250767.212364644
"861",2321,173300.834347073
"862",2322,128026.13783367
"863",2323,159472.919961468
"864",2324,148790.240978438
"865",2325,206708.857068646
"866",2326,141604.991377803
"867",2327,250683.83597002
"868",2328,124900.819498569
"869",2329,165700.996881573
"870",2330,236782.075514482
"871",2331,102462.725233656
"872",2332,188467.04366501
"873",2333,111683.004751733
"874",2334,130267.399946906
"875",2335,95741.0970023418
"876",2336,357685.193650173
"877",2337,140003.943028582
"878",2338,377972.831827256
"879",2339,140240.112653562
"880",2340,147714.439249688
"881",2341,149650.786168659
"882",2342,205990.192800148
"883",2343,167974.64671953
"884",2344,112983.673094731
"885",2345,113874.475444372
"886",2346,281640.333928259
"887",2347,151892.878001057
"888",2348,132472.508320288
"889",2349,271992.456957515
"890",2350,154245.936383775
"891",2351,124265.829062339
"892",2352,161743.136680815
"893",2353,148288.442086446
"894",2354,149782.933119005
"895",2355,106990.413837718
"896",2356,160946.8459011
"897",2357,88346.8916332834
"898",2358,139549.107807624
"899",2359,502250.998315597
"900",2360,137778.898535447
"901",2361,119152.441185694
"902",2362,152624.761547968
"903",2363,180100.859333025
"904",2364,239288.208070227
"905",2365,129819.329151174
"906",2366,124481.21601906
"907",2367,269181.000676528
"908",2368,235627.566186522
"909",2369,129758.054294741
"910",2370,180124.706820786
"911",2371,168167.300548735
"912",2372,164342.795991878
"913",2373,98691.5230336709
"914",2374,166306.297432243
"915",2375,173807.407215258
"916",2376,82754.4284350113
"917",2377,44543.9269096036
"918",2378,132104.668296765
"919",2379,269728.058575367
"920",2380,184331.195628728
"921",2381,186697.101023365
"922",2382,152245.617662098
"923",2383,193666.618165719
"924",2384,182496.512773211
"925",2385,195000.030628539
"926",2386,166876.213405257
"927",2387,301646.357998703
"928",2388,174360.390123864
"929",2389,238212.851098407
"930",2390,224018.588483259
"931",2391,219234.470905596
"932",2392,124149.623197401
"933",2393,311461.652746227
"934",2394,203813.873136591
"935",2395,245225.051129625
"936",2396,97612.0296817852
"937",2397,183147.21577214
"938",2398,247265.859493288
"939",2399,248420.577529888
"940",2400,233709.022239474
"941",2401,168869.038203619
"942",2402,212494.855654737
"943",2403,124982.366445162
"944",2404,133056.600165612
"945",2405,137499.999999998
"946",2406,135183.299923852
"947",2407,146476.358736897
"948",2408,270140.582284863
"949",2409,192499.999999863
"950",2410,181537.488493692
"951",2411,136757.187956835
"952",2412,121689.703870866
"953",2413,136228.573294837
"954",2414,155638.251192895
"955",2415,131555.718971783
"956",2416,174575.25675622
"957",2417,143179.508243015
"958",2418,134609.778086287
"959",2419,194253.036818239
"960",2420,156894.269805886
"961",2421,134692.633115262
"962",2422,268809.917921058
"963",2423,157497.263730873
"964",2424,270993.184694198
"965",2425,236745.424953124
"966",2426,176382.010599183
"967",2427,137583.848796741
"968",2428,136906.292573318
"969",2429,70109.9983854473
"970",2430,152172.050414655
"971",2431,90371.218876801
"972",2432,175488.832113426
"973",2433,125197.271882143
"974",2434,204883.168437468
"975",2435,169945.955685046
"976",2436,158437.179606043
"977",2437,90142.5258047177
"978",2438,189444.439083815
"979",2439,100397.680096403
"980",2440,133348.773779369
"981",2441,196418.339452189
"982",2442,324415.227445874
"983",2443,178237.332703688
"984",2444,264257.740714995
"985",2445,131851.138674424
"986",2446,131876.519406807
"987",2447,120162.769902329
"988",2448,385554.915094212
"989",2449,181103.813335738
"990",2450,200145.750044548
"991",2451,312672.742889292
"992",2452,159208.817872317
"993",2453,201223.532321048
"994",2454,171012.731632598
"995",2455,371252.42120184
"996",2456,123275.248144798
"997",2457,133411.495561769
"998",2458,175471.93005114
"999",2459,75786.3938804843
"1000",2460,196011.68271203
"1001",2461,49395.2950645897
"1002",2462,93724.0112525566
"1003",2463,249747.866208305
"1004",2464,124471.464782163
"1005",2465,190796.933203369
"1006",2466,145267.328756168
"1007",2467,163304.89531059
"1008",2468,89948.184059689
"1009",2469,232832.008652081
"1010",2470,130060.300498816
"1011",2471,128776.249411824
"1012",2472,92138.4771930138
"1013",2473,152728.548854461
"1014",2474,78236.874846991
"1015",2475,111428.790571189
"1016",2476,203865.231856158
"1017",2477,230426.657577521
"1018",2478,194107.439523915
"1019",2479,155796.84622512
"1020",2480,203752.118807929
"1021",2481,149566.712995713
"1022",2482,203354.538086724
"1023",2483,102919.116669761
"1024",2484,189730.201089555
"1025",2485,274156.13329171
"1026",2486,119710.065059546
"1027",2487,148376.156553799
"1028",2488,287488.524638732
"1029",2489,109485.918806774
"1030",2490,115709.071610742
"1031",2491,163175.587378346
"1032",2492,228246.247883766
"1033",2493,328043.582069262
"1034",2494,231878.413110883
"1035",2495,121428.247118
"1036",2496,80928.0293037512
"1037",2497,323526.467342752
"1038",2498,252953.143829704
"1039",2499,94729.6415133459
"1040",2500,78930.0012705207
"1041",2501,142247.682423818
"1042",2502,166116.630991026
"1043",2503,198045.95323363
"1044",2504,249881.091876088
"1045",2505,313279.31539892
"1046",2506,142020.617896408
"1047",2507,512041.064081307
"1048",2508,162191.200568724
"1049",2509,120709.495623366
"1050",2510,104539.366886773
"1051",2511,182173.450485273
"1052",2512,197048.441340854
"1053",2513,167373.382759346
"1054",2514,170913.224551062
"1055",2515,249868.632175929
"1056",2516,161830.859205771
"1057",2517,218673.591463224
"1058",2518,235186.019904167
"1059",2519,382820.18872747
"1060",2520,208775.010184113
"1061",2521,223115.673192631
"1062",2522,79300.9926267382
"1063",2523,112328.577625318
